"RelativePath","FileName","Extension","SizeBytes","Directory","SHA256","LastWriteTime"
"ecosystem-release\version-registry\FRAMEWORK_RELEASE_INDEX.md","FRAMEWORK_RELEASE_INDEX.md",".md","763","ecosystem-release\version-registry","E54E19B021E7A150A63FA03FF0B2B9BE97DEDAE15F260C69067BED9E9589C045","2026-07-18T11:14:16.3818472-05:00"
"ecosystem-release\version-registry\VERSION_REGISTRY.md","VERSION_REGISTRY.md",".md","683","ecosystem-release\version-registry","13D009F0709E473C71DDE795FE9DFDEC1A806B8AB9269D9E4EAF79F49085F5C8","2026-07-18T11:14:16.3858453-05:00"
"ecosystem-scale-readiness\deployment-readiness-framework\DEPLOYMENT_READINESS_MODEL.md","DEPLOYMENT_READINESS_MODEL.md",".md","831","ecosystem-scale-readiness\deployment-readiness-framework","E281E850A2C4C5EB061D3320F3C521F7D10DF0496B7D8D4161F9CFA1D4A0754D","2026-07-18T16:45:36.3427817-05:00"
"ecosystem-scale-readiness\deployment-readiness-framework\DEPLOYMENT_REQUIREMENTS_REGISTER.md","DEPLOYMENT_REQUIREMENTS_REGISTER.md",".md","806","ecosystem-scale-readiness\deployment-readiness-framework","00720A156F57FA881ACE1D780242E660E06088F588F5C55616D9F3574877E337","2026-07-18T16:45:36.3397822-05:00"
"ecosystem-scale-readiness\deployment-readiness-framework\DEPLOYMENT_VALIDATION_RECORD.md","DEPLOYMENT_VALIDATION_RECORD.md",".md","742","ecosystem-scale-readiness\deployment-readiness-framework","224CD79F9A12C952D2A7F0EBB42D7C3BDABEFA61E60F7B96CA75ACCD060BAB6A","2026-07-18T16:45:36.3448029-05:00"
"ecosystem-scale-readiness\ecosystem-impact-measurement\IMPACT_MEASUREMENT_MODEL.md","IMPACT_MEASUREMENT_MODEL.md",".md","818","ecosystem-scale-readiness\ecosystem-impact-measurement","E8BC061B81BE72A7F4697A9A27A9D5262C2A731034AE31B1E29DECAB2B68511C","2026-07-18T16:49:03.6163218-05:00"
"ecosystem-scale-readiness\ecosystem-impact-measurement\IMPACT_METRIC_REGISTER.md","IMPACT_METRIC_REGISTER.md",".md","713","ecosystem-scale-readiness\ecosystem-impact-measurement","CEDCA2F21FDDA74D5B533C3C35D1DE5E55B4B91D6057AB10A86461F742B2842B","2026-07-18T16:49:03.6253222-05:00"
"ecosystem-scale-readiness\ecosystem-impact-measurement\OUTCOME_VALIDATION_RECORD.md","OUTCOME_VALIDATION_RECORD.md",".md","707","ecosystem-scale-readiness\ecosystem-impact-measurement","750842BA65C4E953053F2864738B27AF54B0CF3F91F314D3E420650C8D4A935C","2026-07-18T16:49:03.6203210-05:00"
"ecosystem-scale-readiness\final-consolidation\ECOSYSTEM_SCALE_VALIDATION_REPORT.md","ECOSYSTEM_SCALE_VALIDATION_REPORT.md",".md","763","ecosystem-scale-readiness\final-consolidation","435A6D7FC8C661960CA68501E5A7BBEF9A092A42F9EA97381F0A6C3BC4EC6752","2026-07-18T16:53:46.5941120-05:00"
"ecosystem-scale-readiness\final-consolidation\LONG_TERM_SCALE_OPERATIONS_MODEL.md","LONG_TERM_SCALE_OPERATIONS_MODEL.md",".md","716","ecosystem-scale-readiness\final-consolidation","8D3AC00DC963CCFBFB527BA91CC489BFDF60C9489BC91D94C80F4B4475C14E0E","2026-07-18T16:53:46.6099983-05:00"
"ecosystem-scale-readiness\final-consolidation\SCALE_READINESS_COMPLETION_RECORD.md","SCALE_READINESS_COMPLETION_RECORD.md",".md","770","ecosystem-scale-readiness\final-consolidation","BDDF1B277514A40CA4C5E9773ED2F849A88683BA63E3F27BC571BDA2BCA2D83D","2026-07-18T16:53:46.5941120-05:00"
"ecosystem-scale-readiness\global-knowledge-distribution\KNOWLEDGE_DISTRIBUTION_MODEL.md","KNOWLEDGE_DISTRIBUTION_MODEL.md",".md","817","ecosystem-scale-readiness\global-knowledge-distribution","852866E99E438432A73CFB71C991CF072A2619AE648C8025970CF79D85ED892F","2026-07-18T16:48:12.1039545-05:00"
"ecosystem-scale-readiness\global-knowledge-distribution\KNOWLEDGE_REACH_RECORD.md","KNOWLEDGE_REACH_RECORD.md",".md","720","ecosystem-scale-readiness\global-knowledge-distribution","5A85A23DD33FC56F8E2910523B64E270B5898EF52C96F063F745922FE5F31F8E","2026-07-18T16:48:12.1039545-05:00"
"ecosystem-scale-readiness\global-knowledge-distribution\REFERENCE_ACCESS_FRAMEWORK.md","REFERENCE_ACCESS_FRAMEWORK.md",".md","775","ecosystem-scale-readiness\global-knowledge-distribution","794B431A17CFB04B573D83A6D0FE2C1EDCEC84E5E930A4FAFCEFADDDE3F7A4C3","2026-07-18T16:48:12.1039545-05:00"
"ecosystem-scale-readiness\operational-scaling-model\OPERATIONAL_SCALING_MODEL.md","OPERATIONAL_SCALING_MODEL.md",".md","846","ecosystem-scale-readiness\operational-scaling-model","9B50E90E959201FEE42505287C97564471676AF4363CE89D1FDF6ACCA04E1098","2026-07-18T16:47:10.9917908-05:00"
"ecosystem-scale-readiness\operational-scaling-model\SCALING_CAPACITY_REGISTER.md","SCALING_CAPACITY_REGISTER.md",".md","759","ecosystem-scale-readiness\operational-scaling-model","031D0C62D65004A2F164C404D003422438B011A99026AC4A20D48A6691B72A7B","2026-07-18T16:47:10.9997890-05:00"
"ecosystem-scale-readiness\operational-scaling-model\SCALING_VALIDATION_FRAMEWORK.md","SCALING_VALIDATION_FRAMEWORK.md",".md","816","ecosystem-scale-readiness\operational-scaling-model","8CCC9F19682A2895B7A0E80CF88BB86F8217DACC491C9503D1134EBAA82EA90D","2026-07-18T16:47:10.9967883-05:00"
"ecosystem-scaling\domain-expansion\APPLICATION_GROWTH_FRAMEWORK.md","APPLICATION_GROWTH_FRAMEWORK.md",".md","667","ecosystem-scaling\domain-expansion","0E0BE095C99E993D408D34005003176C55A2364247C4332E407FA7D5E666ECBF","2026-07-18T09:07:17.1434330-05:00"
"ecosystem-scaling\domain-expansion\DOMAIN_EXPANSION_MODEL.md","DOMAIN_EXPANSION_MODEL.md",".md","827","ecosystem-scaling\domain-expansion","3EDCAAF9F2580BFD87FD32AD2E5E9349C8496198FD21B903C963282B49930DA0","2026-07-18T09:07:17.1524214-05:00"
"ecosystem-scaling\domain-expansion\DOMAIN_PRIORITY_MODEL.md","DOMAIN_PRIORITY_MODEL.md",".md","672","ecosystem-scaling\domain-expansion","30214736688FA70DC4C84C6885607035DE2BA6B6F628F5BA7606A98F4D57F4F0","2026-07-18T09:07:17.1494211-05:00"
"ecosystem-scaling\future-capability-planning\FUTURE_CAPABILITY_MODEL.md","FUTURE_CAPABILITY_MODEL.md",".md","731","ecosystem-scaling\future-capability-planning","42FB88A9D31AF11734E3AFFA498EB95833C4CB2810F84C171FE88DF4E6932F94","2026-07-18T09:08:55.2639611-05:00"
"ecosystem-scaling\future-capability-planning\STRATEGIC_EXPANSION_FRAMEWORK.md","STRATEGIC_EXPANSION_FRAMEWORK.md",".md","724","ecosystem-scaling\future-capability-planning","C825958894A240ECBB615862E855C30FA0131A1069493725A54AC1353262EC93","2026-07-18T09:08:55.2609586-05:00"
"ecosystem-scaling\future-capability-planning\SUCCESSOR_CAPABILITY_PLANNING.md","SUCCESSOR_CAPABILITY_PLANNING.md",".md","785","ecosystem-scaling\future-capability-planning","5CE42E767E1757298E934C18408937C51B67B7D630B35ACCEBE3BEB07EC2AAFC","2026-07-18T09:08:55.2559441-05:00"
"ecosystem-scaling\institutional-expansion\INSTITUTIONAL_MATURITY_PATHWAY.md","INSTITUTIONAL_MATURITY_PATHWAY.md",".md","640","ecosystem-scaling\institutional-expansion","3DE8CFB75536B7E71945D420FDB1A81C8C99647E5D78C398A71F7F21F2EFAA72","2026-07-18T09:06:46.8430831-05:00"
"ecosystem-scaling\institutional-expansion\INSTITUTIONAL_SCALING_MODEL.md","INSTITUTIONAL_SCALING_MODEL.md",".md","761","ecosystem-scaling\institutional-expansion","3A0D81DE3C465A7EE407336071A76D7DB3320EC1F40D6ED496B8DB4171D2F43F","2026-07-18T09:06:46.8360827-05:00"
"ecosystem-scaling\institutional-expansion\ORGANIZATIONAL_EXPANSION_FRAMEWORK.md","ORGANIZATIONAL_EXPANSION_FRAMEWORK.md",".md","660","ecosystem-scaling\institutional-expansion","E63F91F9DF7A55D77A7AD4AAB6F86F77A9A4022618D827D0F79D2C95136AF12C","2026-07-18T09:06:46.8400830-05:00"
"ecosystem-scaling\maturity-model\CAPABILITY_ASSESSMENT_FRAMEWORK.md","CAPABILITY_ASSESSMENT_FRAMEWORK.md",".md","860","ecosystem-scaling\maturity-model","FCDEFC0959480B8CD7B3B432413966142CA2CEF6EB9D69D3209F7E30BE7F7AAD","2026-07-18T09:08:25.1942039-05:00"
"ecosystem-scaling\maturity-model\ECOSYSTEM_MATURITY_MODEL.md","ECOSYSTEM_MATURITY_MODEL.md",".md","883","ecosystem-scaling\maturity-model","09DF9A3F910A5D0D5FB8179AAFFDCE37C13EE604DBC0CAD96625B7BE55BD0C65","2026-07-18T09:08:25.2053204-05:00"
"ecosystem-scaling\maturity-model\MATURITY_PROGRESSION_MODEL.md","MATURITY_PROGRESSION_MODEL.md",".md","766","ecosystem-scaling\maturity-model","DF0575B142E55E554919DD208CC47CA03CF31B9F3803AE8C380E3D84968AD917","2026-07-18T09:08:25.1962011-05:00"
"ecosystem-scaling\partnership-growth\COLLABORATION_EXPANSION_MODEL.md","COLLABORATION_EXPANSION_MODEL.md",".md","630","ecosystem-scaling\partnership-growth","8C5BEB5F1EC3B5E25E6180F0035BE57B0F68814F72EB1E7B931612C33EACF66A","2026-07-18T09:07:45.0535915-05:00"
"ecosystem-scaling\partnership-growth\ECOSYSTEM_PARTNER_FRAMEWORK.md","ECOSYSTEM_PARTNER_FRAMEWORK.md",".md","636","ecosystem-scaling\partnership-growth","0DAE4C0A5D7E866908993B92C083C7451E6E5C4992F58DE722A0FFDC33BA1158","2026-07-18T09:07:45.0535915-05:00"
"ecosystem-scaling\partnership-growth\PARTNERSHIP_GROWTH_MODEL.md","PARTNERSHIP_GROWTH_MODEL.md",".md","771","ecosystem-scaling\partnership-growth","68189391AC62BD8A4B5E5188D95C8C5C0C20AF2D95DC6FEEDB715CF0F4E75772","2026-07-18T09:07:45.0535915-05:00"
"ENGINE_CONSOLIDATION_INVENTORY.csv","ENGINE_CONSOLIDATION_INVENTORY.csv",".csv","1414","","6B3AEBF6D4C4CB4215D76135B70EFAB1272D350D7AAB27A84879D98E34D7A5E6","2026-07-24T17:17:35.0700567-05:00"
"engineering\manifests\batch-2\B2-PASS-01_MANIFEST.json","B2-PASS-01_MANIFEST.json",".json","739","engineering\manifests\batch-2","8804C830ED0202DDCBE10BF74257E0F7A3650503E5580D0792E22181E02A761A","2026-07-24T19:21:35.4482929-05:00"
"engineering\manifests\batch-2\B2-PASS-02_MANIFEST.json","B2-PASS-02_MANIFEST.json",".json","425","engineering\manifests\batch-2","7FDD3F6B4B0A0037E7F0E581F91A3ED189B26CA52FCFE60578DF70EFBB01A81D","2026-07-24T18:15:35.9477731-05:00"
"engineering\manifests\batch-2\B2-PASS-03_MANIFEST.json","B2-PASS-03_MANIFEST.json",".json","453","engineering\manifests\batch-2","F9C368A5FF59A9D9D0A2B3EEB9EC19A4C767D62EE5CF756470796436E201961D","2026-07-24T18:21:06.9147438-05:00"
"engineering\manifests\batch-2\B2-PASS-04_MANIFEST.json","B2-PASS-04_MANIFEST.json",".json","461","engineering\manifests\batch-2","44C2B0538613198383BE3EBEB7D09E943FB6BC1E1C01DB598981CC011542AF99","2026-07-24T19:15:14.6069436-05:00"
"engineering\manifests\batch-2\B2-PASS-05_MANIFEST.json","B2-PASS-05_MANIFEST.json",".json","317","engineering\manifests\batch-2","C87CF27B3432E0D2D6F6B0E5B18CD0D244B36C2E4AAE0326434AB7639B91F4A6","2026-07-24T19:21:36.6182046-05:00"
"engineering\manifests\batch-2\BATCH_2_ENGINE_CONSOLIDATION_COMPLETION_MANIFEST.json","BATCH_2_ENGINE_CONSOLIDATION_COMPLETION_MANIFEST.json",".json","1478","engineering\manifests\batch-2","21A4C44B01C3B732C1A0010D30674BF99AB6010390E750F43456C347DD7DAAF9","2026-07-24T19:21:36.6087079-05:00"
"engineering\manifests\batch-3\B3-PASS-01_MANIFEST.json","B3-PASS-01_MANIFEST.json",".json","826","engineering\manifests\batch-3","E9BF72D8EFFD82098B7CD911BEE2E74A0597133E2662708F1CE66DCC6983FE88","2026-07-24T19:33:33.4314513-05:00"
"engineering\manifests\batch-3\B3-PASS-02_MANIFEST.json","B3-PASS-02_MANIFEST.json",".json","1302","engineering\manifests\batch-3","EC4DF5CE5286157643063CD43F111B74323394F70F4BB1745891025469ACC0B6","2026-07-25T02:10:41.6043793-05:00"
"engineering\manifests\batch-3\B3-PASS-03_MANIFEST.json","B3-PASS-03_MANIFEST.json",".json","1832","engineering\manifests\batch-3","CD1AB199999ED7029D08B1999B653983F215B6ABB2EA8F76D0C188F28C60E83F","2026-07-25T02:18:27.9185916-05:00"
"engineering\manifests\batch-3\B3-PASS-04_MANIFEST.json","B3-PASS-04_MANIFEST.json",".json","734","engineering\manifests\batch-3","AFA61A55F5F1440DC5D70D46F025BD5F90DFBB8776CA389CDC29C080DD08FF31","2026-07-25T02:25:00.9535117-05:00"
"engineering\manifests\batch-3\B3-PASS-05_MANIFEST.json","B3-PASS-05_MANIFEST.json",".json","487","engineering\manifests\batch-3","831C1A83C8E25DEC43E4B8720C07F684D708085C338698B09BC0331B31042757","2026-07-25T02:31:30.8120624-05:00"
"engineering\manifests\batch-3\BATCH_3_INITIALIZATION_MANIFEST.json","BATCH_3_INITIALIZATION_MANIFEST.json",".json","395","engineering\manifests\batch-3","8EBBFE9AB51F004B9BB13A55F4650E0763FA33A5B6E8F947743E045D19983A0F","2026-07-24T19:24:03.6342156-05:00"
"engineering\manifests\batch-3\BATCH_3_RUNTIME_CLI_POLISH_COMPLETION_MANIFEST.json","BATCH_3_RUNTIME_CLI_POLISH_COMPLETION_MANIFEST.json",".json","2353","engineering\manifests\batch-3","DEC62E4AD4B07056CA624B7EC3385097ABBE27D3808F7C6AED09499562ABAE09","2026-07-25T02:31:30.7960581-05:00"
"engineering\manifests\batch-4\B4-PASS-01_MANIFEST.json","B4-PASS-01_MANIFEST.json",".json","657","engineering\manifests\batch-4","D61CC9C57DBC72198CE8D8173E6482E7A0E6047B65B7882E2D772F2C62E916DC","2026-07-25T03:18:28.3405398-05:00"
"engineering\modules\MorningStar.Engine.Common.psm1","MorningStar.Engine.Common.psm1",".psm1","5932","engineering\modules","0AAD08FA41CB7D522388F55405B8E47F318B53D828EC9E8A3ECBEE180016220E","2026-07-24T17:31:43.8812309-05:00"
"engineering\reports\batch-2\B2-PASS-01\B2_PASS01_ENGINE_INVENTORY.csv","B2_PASS01_ENGINE_INVENTORY.csv",".csv","2575","engineering\reports\batch-2\B2-PASS-01","54C156724F761BAF5B62A5131C19D098A92FDCA97FAD7BFE7258D0D246FFB198","2026-07-24T18:12:51.9486703-05:00"
"engineering\reports\batch-2\B2-PASS-01\B2_PASS01_STATUS.json","B2_PASS01_STATUS.json",".json","338","engineering\reports\batch-2\B2-PASS-01","83F6EB0F3E216BCF00DF4ED8D6EE141B8780279A6997A94FFC007854487935E1","2026-07-24T18:12:51.9486703-05:00"
"engineering\reports\batch-2\B2-PASS-02\B2_PASS02_EXECUTION_REGISTER.csv","B2_PASS02_EXECUTION_REGISTER.csv",".csv","306","engineering\reports\batch-2\B2-PASS-02","B636F61FBE70E0276CBC72CFF13D3DD867BC4A9F9054CDAAD9092859A3C93A85","2026-07-24T18:15:35.8331616-05:00"
"engineering\reports\batch-2\B2-PASS-03\B2_PASS03_EXECUTION_REGISTER.csv","B2_PASS03_EXECUTION_REGISTER.csv",".csv","3","engineering\reports\batch-2\B2-PASS-03","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","2026-07-24T18:21:06.6772817-05:00"
"engineering\reports\batch-2\B2-PASS-04\B2_PASS04_DUPLICATE_VALIDATION_REGISTER.csv","B2_PASS04_DUPLICATE_VALIDATION_REGISTER.csv",".csv","3","engineering\reports\batch-2\B2-PASS-04","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","2026-07-24T19:15:14.4406709-05:00"
"engineering\reports\batch-2\B2-PASS-04\B2_PASS04_EXECUTION_REGISTER.csv","B2_PASS04_EXECUTION_REGISTER.csv",".csv","3","engineering\reports\batch-2\B2-PASS-04","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","2026-07-24T19:15:14.4538544-05:00"
"engineering\reports\batch-2\B2-PASS-04\B2_PASS04_VALIDATION_FUNCTION_INVENTORY.csv","B2_PASS04_VALIDATION_FUNCTION_INVENTORY.csv",".csv","3","engineering\reports\batch-2\B2-PASS-04","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","2026-07-24T19:15:14.4397294-05:00"
"engineering\reports\batch-2\B2-PASS-05\B2_PASS05_ATOMIC_CSV_PROBE.csv","B2_PASS05_ATOMIC_CSV_PROBE.csv",".csv","50","engineering\reports\batch-2\B2-PASS-05","3BDC14B4121E160CFB0F154E7137524E72E53F4A3CE26FA2702E09FE8A68EC5D","2026-07-24T19:21:36.5845891-05:00"
"engineering\reports\batch-2\B2-PASS-05\B2_PASS05_FINAL_VERIFICATION_REGISTER.csv","B2_PASS05_FINAL_VERIFICATION_REGISTER.csv",".csv","3585","engineering\reports\batch-2\B2-PASS-05","E01F6860CA25C0A858338C18894A37712167C07067DF25ACF7E0D06514DAE553","2026-07-24T19:21:36.5947066-05:00"
"engineering\reports\batch-2\BATCH_2_ENGINE_CONSOLIDATION_COMPLETION_REPORT.md","BATCH_2_ENGINE_CONSOLIDATION_COMPLETION_REPORT.md",".md","890","engineering\reports\batch-2","7DB51742AC6635E27BFA94FD302992537AD9D45147C977272C748C6A92F9348B","2026-07-24T19:21:36.6087079-05:00"
"engineering\reports\batch-2\BATCH_2_GOVERNED_PASS_ARCHITECTURE.csv","BATCH_2_GOVERNED_PASS_ARCHITECTURE.csv",".csv","589","engineering\reports\batch-2","9AF17C2C152D9AFF4E4B7C3309E6F2B6DF0577AA98A9212169D4745F457F802E","2026-07-24T18:11:27.9881234-05:00"
"engineering\reports\batch-3\B3-PASS-01\B3_PASS01_COMMAND_INVENTORY.csv","B3_PASS01_COMMAND_INVENTORY.csv",".csv","31342","engineering\reports\batch-3\B3-PASS-01","7A1B60CA16478931428815AEF699DC97554C99961CB51C473FBD8B3453D21500","2026-07-24T19:33:33.0234655-05:00"
"engineering\reports\batch-3\B3-PASS-01\B3_PASS01_CONFIGURATION_INVENTORY.csv","B3_PASS01_CONFIGURATION_INVENTORY.csv",".csv","9438","engineering\reports\batch-3\B3-PASS-01","D75902D6EBE9116495A04BAAB3E09BFC8D3844BDB1D1FE2BEE7461C51BCD5B50","2026-07-24T19:33:33.2139732-05:00"
"engineering\reports\batch-3\B3-PASS-01\B3_PASS01_DETERMINISM_INVENTORY.csv","B3_PASS01_DETERMINISM_INVENTORY.csv",".csv","4948","engineering\reports\batch-3\B3-PASS-01","47FF4CAC36A3AD4E73578AE34BA1F39FF9F6AA04A98DA98609ABC018CDD736E9","2026-07-24T19:33:33.3824305-05:00"
"engineering\reports\batch-3\B3-PASS-01\B3_PASS01_LOGGING_INVENTORY.csv","B3_PASS01_LOGGING_INVENTORY.csv",".csv","1708","engineering\reports\batch-3\B3-PASS-01","342339E5ADDF7AEF19917EE843961919A8FE9E8D239021D57454409D18D89C81","2026-07-24T19:33:33.3663799-05:00"
"engineering\reports\batch-3\B3-PASS-01\B3_PASS01_RUNTIME_INVENTORY.csv","B3_PASS01_RUNTIME_INVENTORY.csv",".csv","45132","engineering\reports\batch-3\B3-PASS-01","2308A1CB557F9353FB34698B62B48812116DDA33B827F0A41B532857FB7FE3BF","2026-07-24T19:33:32.6819622-05:00"
"engineering\reports\batch-3\B3-PASS-01\B3_PASS01_STATUS.json","B3_PASS01_STATUS.json",".json","390","engineering\reports\batch-3\B3-PASS-01","6272A041F5B945DB4127BD77820302E8F68030DB0DCB8F396D867FF8D45A4718","2026-07-24T19:33:33.4314513-05:00"
"engineering\reports\batch-3\B3-PASS-02\B3_PASS02_COMMAND_SURFACE.csv","B3_PASS02_COMMAND_SURFACE.csv",".csv","411","engineering\reports\batch-3\B3-PASS-02","1D415E13CD25F0894E293476620701F1CC0D3B8D196CA1C09E056F210C1652EB","2026-07-25T02:10:41.6043793-05:00"
"engineering\reports\batch-3\B3-PASS-02\B3_PASS02_CONSOLE_ENTRYPOINTS.csv","B3_PASS02_CONSOLE_ENTRYPOINTS.csv",".csv","111","engineering\reports\batch-3\B3-PASS-02","F31824BD32420A6DDADBCB5A0D1CB7A2A6EBD74F4E5570083B4E9B088C917BDD","2026-07-25T02:10:41.6043793-05:00"
"engineering\reports\batch-3\B3-PASS-02\B3_PASS02_HELP_RUN_1.txt","B3_PASS02_HELP_RUN_1.txt",".txt","585","engineering\reports\batch-3\B3-PASS-02","29C69A30BE5275F39605A33E7213203C4B168256A39A8E34F16D2E792FBADF7B","2026-07-25T02:10:31.2673935-05:00"
"engineering\reports\batch-3\B3-PASS-02\B3_PASS02_HELP_RUN_2.txt","B3_PASS02_HELP_RUN_2.txt",".txt","585","engineering\reports\batch-3\B3-PASS-02","29C69A30BE5275F39605A33E7213203C4B168256A39A8E34F16D2E792FBADF7B","2026-07-25T02:10:31.5253506-05:00"
"engineering\reports\batch-3\B3-PASS-02\Read-PyprojectScripts.py","Read-PyprojectScripts.py",".py","281","engineering\reports\batch-3\B3-PASS-02","0BF2ABBD1417DBD9FDBB68FE0618F7E70C03E1D0849762D0A1AA4E9CC8B020AC","2026-07-25T02:10:30.1400415-05:00"
"engineering\reports\batch-3\B3-PASS-03\B3_PASS03_EXECUTION_REGISTER.csv","B3_PASS03_EXECUTION_REGISTER.csv",".csv","736","engineering\reports\batch-3\B3-PASS-03","5ABD4B916AB5E6AA986750A92FBB95F9E78992257302DBC31C33D3462706A5FB","2026-07-25T02:18:27.9095584-05:00"
"engineering\reports\batch-3\B3-PASS-03\B3_PASS03_HELP_RUN_1.txt","B3_PASS03_HELP_RUN_1.txt",".txt","585","engineering\reports\batch-3\B3-PASS-03","29C69A30BE5275F39605A33E7213203C4B168256A39A8E34F16D2E792FBADF7B","2026-07-25T02:18:27.5477424-05:00"
"engineering\reports\batch-3\B3-PASS-03\B3_PASS03_HELP_RUN_2.txt","B3_PASS03_HELP_RUN_2.txt",".txt","585","engineering\reports\batch-3\B3-PASS-03","29C69A30BE5275F39605A33E7213203C4B168256A39A8E34F16D2E792FBADF7B","2026-07-25T02:18:27.8588422-05:00"
"engineering\reports\batch-3\B3-PASS-03\B3_PASS03_OPERATIONAL_PROBE.json","B3_PASS03_OPERATIONAL_PROBE.json",".json","151","engineering\reports\batch-3\B3-PASS-03","A36C9C4B459AD38266AA2B5627214C2BBB1AEDFAE759536437376A0250E2C619","2026-07-25T02:18:27.1938833-05:00"
"engineering\reports\batch-3\B3-PASS-03\Probe-OperationalStandards.py","Probe-OperationalStandards.py",".py","835","engineering\reports\batch-3\B3-PASS-03","C5BE2EF0FDAB17A05AF9114AA4993A290149A0010AF209E741A70B1363902E35","2026-07-25T02:18:26.8834922-05:00"
"engineering\reports\batch-3\B3-PASS-03\Validate-Pyproject.py","Validate-Pyproject.py",".py","301","engineering\reports\batch-3\B3-PASS-03","90EE9B7860EC1F791AED0F2B8FEF67C4C1975ECE88FF561DE78C6BAAB6F3CCA8","2026-07-25T02:18:14.1658695-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_CONFIG_RUN_1.json","B3_PASS04_CONFIG_RUN_1.json",".json","404","engineering\reports\batch-3\B3-PASS-04","8D95418C7D56FC6DD5DB5E13D820C5BFA520575967C85F0E258327796C042236","2026-07-25T02:24:53.8949531-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_CONFIG_RUN_2.json","B3_PASS04_CONFIG_RUN_2.json",".json","404","engineering\reports\batch-3\B3-PASS-04","8D95418C7D56FC6DD5DB5E13D820C5BFA520575967C85F0E258327796C042236","2026-07-25T02:24:54.1411758-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_CONFIG_RUN_3.json","B3_PASS04_CONFIG_RUN_3.json",".json","404","engineering\reports\batch-3\B3-PASS-04","8D95418C7D56FC6DD5DB5E13D820C5BFA520575967C85F0E258327796C042236","2026-07-25T02:24:54.4030162-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_CONFIG_RUN_4.json","B3_PASS04_CONFIG_RUN_4.json",".json","404","engineering\reports\batch-3\B3-PASS-04","8D95418C7D56FC6DD5DB5E13D820C5BFA520575967C85F0E258327796C042236","2026-07-25T02:24:54.6889895-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_CONFIG_RUN_5.json","B3_PASS04_CONFIG_RUN_5.json",".json","404","engineering\reports\batch-3\B3-PASS-04","8D95418C7D56FC6DD5DB5E13D820C5BFA520575967C85F0E258327796C042236","2026-07-25T02:24:54.9521398-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_CONFIGURATION_VERIFICATION_REGISTER.csv","B3_PASS04_CONFIGURATION_VERIFICATION_REGISTER.csv",".csv","1334","engineering\reports\batch-3\B3-PASS-04","A3E4513C0B6964923DEE669C45AB42588BBDA6553D8AB8D0995A5CA61E481A30","2026-07-25T02:25:00.9347248-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_DETERMINISM_DIFFERENCE_REGISTER.csv","B3_PASS04_DETERMINISM_DIFFERENCE_REGISTER.csv",".csv","3","engineering\reports\batch-3\B3-PASS-04","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","2026-07-25T02:25:00.9217755-05:00"
"engineering\reports\batch-3\B3-PASS-04\B3_PASS04_DETERMINISM_EXECUTION_REGISTER.csv","B3_PASS04_DETERMINISM_EXECUTION_REGISTER.csv",".csv","1151","engineering\reports\batch-3\B3-PASS-04","424816A7FD88E53D1CEA35A1F8CA5DF53190918A630253A79790E589703CB893","2026-07-25T02:25:00.9217755-05:00"
