"Category","DirectoryName","RelativePath","FullPath","DirectFileCount","CsvCount","JsonCount","MarkdownCount","PowerShellCount"
"OTHER","intelligent-governance-ecosystem","intelligent-governance-architecture/intelligent-governance-ecosystem","C:\Users\18177\morning-star\intelligent-governance-architecture\intelligent-governance-ecosystem","3","0","0","3","0"
"OTHER","knowledge-infrastructure","knowledge-infrastructure","C:\Users\18177\morning-star\knowledge-infrastructure","0","0","0","0","0"
"OTHER","documentation-system","knowledge-infrastructure/documentation-system","C:\Users\18177\morning-star\knowledge-infrastructure\documentation-system","3","0","0","3","0"
"OTHER","knowledge-architecture","knowledge-infrastructure/knowledge-architecture","C:\Users\18177\morning-star\knowledge-infrastructure\knowledge-architecture","3","0","0","3","0"
"OTHER","knowledge-discovery","knowledge-infrastructure/knowledge-discovery","C:\Users\18177\morning-star\knowledge-infrastructure\knowledge-discovery","3","0","0","3","0"
"OTHER","research-archive","knowledge-infrastructure/research-archive","C:\Users\18177\morning-star\knowledge-infrastructure\research-archive","3","0","0","3","0"
"OTHER","maintenance","maintenance","C:\Users\18177\morning-star\maintenance","5","0","0","5","0"
"OTHER","master-validation","master-validation","C:\Users\18177\morning-star\master-validation","0","0","0","0","0"
"OTHER","ecosystem-inventory","master-validation/ecosystem-inventory","C:\Users\18177\morning-star\master-validation\ecosystem-inventory","3","0","0","3","0"
"OTHER","master-release","master-validation/master-release","C:\Users\18177\morning-star\master-validation\master-release","3","0","0","3","0"
"OTHER","maturity-assurance","maturity-assurance","C:\Users\18177\morning-star\maturity-assurance","0","0","0","0","0"
"OTHER","final-consolidation","maturity-assurance/final-consolidation","C:\Users\18177\morning-star\maturity-assurance\final-consolidation","3","0","0","3","0"
"OTHER","independent-audit-framework","maturity-assurance/independent-audit-framework","C:\Users\18177\morning-star\maturity-assurance\independent-audit-framework","3","0","0","3","0"
"OTHER","meta-architecture-governance","meta-architecture-governance","C:\Users\18177\morning-star\meta-architecture-governance","0","0","0","0","0"
"OTHER","architecture-ontology-preservation","meta-architecture-governance/architecture-ontology-preservation","C:\Users\18177\morning-star\meta-architecture-governance\architecture-ontology-preservation","3","0","0","3","0"
"OTHER","final-consolidation","meta-architecture-governance/final-consolidation","C:\Users\18177\morning-star\meta-architecture-governance\final-consolidation","3","0","0","3","0"
"OTHER","recursive-meta-governance-intelligence","meta-architecture-governance/recursive-meta-governance-intelligence","C:\Users\18177\morning-star\meta-architecture-governance\recursive-meta-governance-intelligence","3","0","0","3","0"
"OTHER","ultimate-reference-architecture-synthesis","meta-architecture-governance/ultimate-reference-architecture-synthesis","C:\Users\18177\morning-star\meta-architecture-governance\ultimate-reference-architecture-synthesis","3","0","0","3","0"
"OTHER","universal-systemic-relationship-mapping","meta-architecture-governance/universal-systemic-relationship-mapping","C:\Users\18177\morning-star\meta-architecture-governance\universal-systemic-relationship-mapping","3","0","0","3","0"
"OTHER","meta-architecture-synthesis","meta-architecture-synthesis","C:\Users\18177\morning-star\meta-architecture-synthesis","0","0","0","0","0"
"OTHER","architecture-layer-convergence","meta-architecture-synthesis/architecture-layer-convergence","C:\Users\18177\morning-star\meta-architecture-synthesis\architecture-layer-convergence","3","0","0","3","0"
"OTHER","architecture-relationship-mapping","meta-architecture-synthesis/architecture-relationship-mapping","C:\Users\18177\morning-star\meta-architecture-synthesis\architecture-relationship-mapping","3","0","0","3","0"
"OTHER","complete-orynth-architecture-graph","meta-architecture-synthesis/complete-orynth-architecture-graph","C:\Users\18177\morning-star\meta-architecture-synthesis\complete-orynth-architecture-graph","3","0","0","3","0"
"OTHER","complete-orynth-meta-architecture","meta-architecture-synthesis/complete-orynth-meta-architecture","C:\Users\18177\morning-star\meta-architecture-synthesis\complete-orynth-meta-architecture","3","0","0","3","0"
"OTHER","cross-domain-meta-model-integration","meta-architecture-synthesis/cross-domain-meta-model-integration","C:\Users\18177\morning-star\meta-architecture-synthesis\cross-domain-meta-model-integration","3","0","0","3","0"
"OTHER","cross-system-dependency-model","meta-architecture-synthesis/cross-system-dependency-model","C:\Users\18177\morning-star\meta-architecture-synthesis\cross-system-dependency-model","3","0","0","3","0"
"OTHER","final-consolidation","meta-architecture-synthesis/final-consolidation","C:\Users\18177\morning-star\meta-architecture-synthesis\final-consolidation","4","0","0","4","0"
"OTHER","unified-ecosystem-architecture","meta-architecture-synthesis/unified-ecosystem-architecture","C:\Users\18177\morning-star\meta-architecture-synthesis\unified-ecosystem-architecture","3","0","0","3","0"
"OTHER","unified-ecosystem-ontology","meta-architecture-synthesis/unified-ecosystem-ontology","C:\Users\18177\morning-star\meta-architecture-synthesis\unified-ecosystem-ontology","3","0","0","3","0"
"OTHER","omnisystem-architecture-consolidation","omnisystem-architecture-consolidation","C:\Users\18177\morning-star\omnisystem-architecture-consolidation","0","0","0","0","0"
"OTHER","complete-system-inventory-mapping","omnisystem-architecture-consolidation/complete-system-inventory-mapping","C:\Users\18177\morning-star\omnisystem-architecture-consolidation\complete-system-inventory-mapping","3","0","0","3","0"
"OTHER","cross-domain-architecture-correlation","omnisystem-architecture-consolidation/cross-domain-architecture-correlation","C:\Users\18177\morning-star\omnisystem-architecture-consolidation\cross-domain-architecture-correlation","3","0","0","3","0"
"OTHER","final-consolidation","omnisystem-architecture-consolidation/final-consolidation","C:\Users\18177\morning-star\omnisystem-architecture-consolidation\final-consolidation","3","0","0","3","0"
"OTHER","omnisystem-reference-architecture","omnisystem-architecture-consolidation/omnisystem-reference-architecture","C:\Users\18177\morning-star\omnisystem-architecture-consolidation\omnisystem-reference-architecture","3","0","0","3","0"
"OTHER","unified-system-ontology-construction","omnisystem-architecture-consolidation/unified-system-ontology-construction","C:\Users\18177\morning-star\omnisystem-architecture-consolidation\unified-system-ontology-construction","3","0","0","3","0"
"OTHER","ontology","ontology","C:\Users\18177\morning-star\ontology","12","0","0","12","0"
"OTHER","operational-evolution","operational-evolution","C:\Users\18177\morning-star\operational-evolution","1","0","0","1","0"
"OTHER","external-review-package","operational-evolution/external-review-package","C:\Users\18177\morning-star\operational-evolution\external-review-package","3","0","0","3","0"
"OTHER","feedback-integration-pipeline","operational-evolution/feedback-integration-pipeline","C:\Users\18177\morning-star\operational-evolution\feedback-integration-pipeline","3","0","0","3","0"
"OTHER","public-documentation-portal","operational-evolution/public-documentation-portal","C:\Users\18177\morning-star\operational-evolution\public-documentation-portal","3","0","0","3","0"
"OTHER","v1-1-architecture-queue","operational-evolution/v1-1-architecture-queue","C:\Users\18177\morning-star\operational-evolution\v1-1-architecture-queue","3","0","0","3","0"
"OTHER","operational-intelligence","operational-intelligence","C:\Users\18177\morning-star\operational-intelligence","0","0","0","0","0"
"OTHER","anomaly-detection","operational-intelligence/anomaly-detection","C:\Users\18177\morning-star\operational-intelligence\anomaly-detection","3","0","0","3","0"
"OTHER","assurance-systems","operational-intelligence/assurance-systems","C:\Users\18177\morning-star\operational-intelligence\assurance-systems","3","0","0","3","0"
"OTHER","monitoring-framework","operational-intelligence/monitoring-framework","C:\Users\18177\morning-star\operational-intelligence\monitoring-framework","3","0","0","3","0"
"OTHER","operational-metrics","operational-intelligence/operational-metrics","C:\Users\18177\morning-star\operational-intelligence\operational-metrics","3","0","0","3","0"
"OTHER","operational-reporting","operational-intelligence/operational-reporting","C:\Users\18177\morning-star\operational-intelligence\operational-reporting","3","0","0","3","0"
"OTHER","operations","operations","C:\Users\18177\morning-star\operations","0","0","0","0","0"
"OTHER","continuity-management","operations/continuity-management","C:\Users\18177\morning-star\operations\continuity-management","3","0","0","3","0"
"OTHER","ecosystem-metrics","operations/ecosystem-metrics","C:\Users\18177\morning-star\operations\ecosystem-metrics","3","0","0","3","0"
"OTHER","health","operations/health","C:\Users\18177\morning-star\operations\health","3","0","0","3","0"
"OTHER","monitoring","operations/monitoring","C:\Users\18177\morning-star\operations\monitoring","3","0","0","3","0"
"OTHER","release-operations","operations/release-operations","C:\Users\18177\morning-star\operations\release-operations","3","0","0","3","0"
"OTHER","review-cycles","operations/review-cycles","C:\Users\18177\morning-star\operations\review-cycles","3","0","0","3","0"
"OTHER","orynth-reference-architecture","orynth-reference-architecture","C:\Users\18177\morning-star\orynth-reference-architecture","6","2","0","2","0"
"OTHER","enterprise-evaluation","orynth-reference-architecture/enterprise-evaluation","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation","5","5","0","0","0"
"OTHER","governance","orynth-reference-architecture/enterprise-evaluation/governance","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance","62","62","0","0","0"
"OTHER","integration","orynth-reference-architecture/enterprise-evaluation/integration","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration","8","8","0","0","0"
"OTHER","pilot","orynth-reference-architecture/enterprise-evaluation/pilot","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot","12","12","0","0","0"
"OTHER","security","orynth-reference-architecture/enterprise-evaluation/security","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\security","1","1","0","0","0"
"OTHER","governance","orynth-reference-architecture/governance","C:\Users\18177\morning-star\orynth-reference-architecture\governance","5","5","0","0","0"
"OTHER","papers","orynth-reference-architecture/papers","C:\Users\18177\morning-star\orynth-reference-architecture\papers","1","1","0","0","0"
"OTHER","publication-package","orynth-reference-architecture/papers/publication-package","C:\Users\18177\morning-star\orynth-reference-architecture\papers\publication-package","15","2","0","13","0"
"OTHER","export","orynth-reference-architecture/papers/publication-package/export","C:\Users\18177\morning-star\orynth-reference-architecture\papers\publication-package\export","3","1","0","0","0"
"OTHER","reference-implementations","orynth-reference-architecture/reference-implementations","C:\Users\18177\morning-star\orynth-reference-architecture\reference-implementations","1","1","0","0","0"
"OTHER","release","orynth-reference-architecture/release","C:\Users\18177\morning-star\orynth-reference-architecture\release","3","3","0","0","0"
"OTHER","phase-ii","phase-ii","C:\Users\18177\morning-star\phase-ii","0","0","0","0","0"
"OTHER","assurance","phase-ii/assurance","C:\Users\18177\morning-star\phase-ii\assurance","3","0","0","3","0"
"OTHER","compliance","phase-ii/compliance","C:\Users\18177\morning-star\phase-ii\compliance","3","0","0","3","0"
"OTHER","documentation","phase-ii/documentation","C:\Users\18177\morning-star\phase-ii\documentation","8","0","0","8","0"
"OTHER","governance","phase-ii/governance","C:\Users\18177\morning-star\phase-ii\governance","3","0","0","3","0"
"OTHER","controls","phase-ii/governance/controls","C:\Users\18177\morning-star\phase-ii\governance\controls","1","0","0","1","0"
"OTHER","decisions","phase-ii/governance/decisions","C:\Users\18177\morning-star\phase-ii\governance\decisions","1","0","0","1","0"
"OTHER","interfaces","phase-ii/interfaces","C:\Users\18177\morning-star\phase-ii\interfaces","2","0","0","2","0"
"OTHER","adapters","phase-ii/interfaces/adapters","C:\Users\18177\morning-star\phase-ii\interfaces\adapters","1","0","0","1","0"
